scorer,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo,DoanVo
bodyparts,left_ankle,left_ankle,left_knee,left_knee,left_femoral,left_femoral,right_femoral,right_femoral,right_knee,right_knee,right_ankle,right_ankle,left_wrist,left_wrist,left_elbow,left_elbow,left_shoulder,left_shoulder,left_chest,left_chest,right_chest,right_chest,right_shoulder,right_shoulder,right_elbow,right_elbow,right_wrist,right_wrist,hip,hip,abdominal,abdominal,head,head
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\InterPose\img002.png,280.9450579360757,850.1789019363871,280.9450579360757,738.1950773777122,278.45652850143847,663.5391943385956,340.669764367369,661.0506649039584,343.158293802006,743.1721362469866,340.669764367369,837.7362547632009,246.10564585115458,636.1653705575862,251.0827047204291,563.9980169531069,261.0368224589779,464.4568395676181,290.89917567462453,499.29625165253924,340.669764367369,501.7847810871764,368.0435881483784,456.99125126370643,373.02064701765266,566.486546387744,375.5091764522899,636.1653705575862,313.2959405863594,628.6997822536746,313.2959405863594,559.0209580838324,318.2729994556339,369.8927210514039
labeled-data\InterPose\img028.png,303.3418228478106,830.2706664592893,300.85329341317333,730.7294890738006,300.85329341317333,641.1424294268606,370.53211758301563,643.6309588614979,370.53211758301563,725.7524302045261,363.06652927910386,820.3165487207405,270.9909401975267,621.2341939497629,273.47946963216395,539.1127226067347,298.3647639785361,442.0600746558831,318.2729994556339,481.87654561007867,365.5550587137411,481.87654561007867,387.951823625476,434.59448635197145,407.8600591025738,544.0897814760091,407.8600591025738,613.7686056458513,338.18123493273174,603.8144879073024,343.158293802006,539.1127226067347,335.6927054980945,340.03036783575726
labeled-data\InterPose\img123.png,305.83035228244785,822.8050781553776,308.3188817170851,738.1950773777122,300.85329341317333,638.6538999922234,375.5091764522899,636.1653705575862,370.53211758301563,728.2409596391633,368.0435881483784,817.8280192861032,313.2959405863594,290.2597791430128,253.57123415506612,335.05330896648275,295.87623454389905,412.1977214402366,310.80741115172236,456.99125126370643,358.08947040982935,452.01419239443203,,,385.46329419083895,392.28948596313876,355.6009409751923,320.1221323586594,340.669764367369,588.883311299479,335.6927054980945,501.7847810871764,343.158293802006,342.5188972703943
labeled-data\InterPose\img202.png,310.80741115172236,805.3853721129171,283.43358737071276,710.8212535967028,300.85329341317333,626.2112528190373,375.5091764522899,636.1653705575862,370.53211758301563,720.7753713352516,373.02064701765266,815.3394898514659,280.9450579360757,611.280076211214,,,,,310.80741115172236,466.94536900225535,350.6238821059178,452.01419239443203,395.41741192938775,414.68625087487385,,,,,338.18123493273174,593.8603701687535,340.669764367369,509.25036939108804,318.2729994556339,332.5647795318455
labeled-data\InterPose\img229.png,268.50241076288944,812.8509604168288,,,,,178.91535111594953,658.5621354693212,173.93829224667525,743.1721362469866,156.51858620421467,875.0641962827592,99.28240920755866,613.7686056458513,129.1447624232053,536.6241931720974,,,,,161.4956450734892,461.96831013298095,216.24329263550794,424.64036861342265,211.26623376623343,521.6930165642741,176.4268216813125,606.3030173419396,,,,,119.19064468465626,327.587720662571
labeled-data\InterPose\img254.png,59.46593825336322,865.1100785442104,44.5347616455399,765.5689011587216,17.160937864530297,653.5850766000467,111.72505638074472,633.676841122949,104.25946807683295,755.6147834201728,99.28240920755866,867.5986079788476,,,,,,,9.695349560618752,454.5027218290693,76.88564429582357,452.01419239443203,96.7938797729214,422.1518391787854,134.12182129247958,519.204487129637,161.4956450734892,596.3488996033907,66.93152655727476,616.2571350804885,56.97740881872596,539.1127226067347,79.37417373046083,320.1221323586594
labeled-data\InterPose\img312.png,504.91270705342527,852.6674313710242,509.8897659226998,733.2180185084378,,,,,564.6374134847185,723.2639007698889,,,504.91270705342527,618.7456645151257,482.5159421416904,549.0668403452836,475.05035383777863,437.0830157866087,514.8668247919743,479.3880161754414,,,,,,,542.2406485729837,598.837429038028,,,517.3553542266116,556.5324286491953,549.7062368768952,337.54183840112
labeled-data\InterPose\img347.png,,,514.8668247919743,822.8050781553776,502.42417761878824,713.30978303134,606.9424138735515,705.8441947274283,594.4997667003652,820.3165487207405,584.5456489618164,1006.9562563185318,467.5847655338671,661.0506649039584,480.02741270705314,551.5553697799207,492.4700598802392,404.7321331363248,514.8668247919743,456.99125126370643,582.0571195271791,444.54860409052037,641.7818259584724,354.9615444435806,679.1097674780308,519.204487129637,671.644179174119,641.1424294268606,562.1488840500815,651.0965471654096,544.7291780076209,536.6241931720974,502.42417761878824,242.97771988490558
labeled-data\InterPose\img366.png,365.5550587137411,1181.153316743137,355.6009409751923,967.1397853643364,323.2500583249084,773.0344894626332,462.60770666459257,795.4312543743682,480.02741270705314,952.2086087565131,554.6832957461697,982.0709619721597,,,,,,,320.76152889027117,404.7321331363248,387.951823625476,387.31242709386424,440.2109417528577,275.3286025351895,475.05035383777863,521.6930165642741,437.72241231822045,703.3556652927912,363.06652927910386,661.0506649039584,350.6238821059178,526.6700754335486,263.52535189361515,168.321836845789
labeled-data\InterPose\img371.png,355.6009409751923,1173.6877284392256,,,,,368.0435881483784,753.1262539855355,355.6009409751923,964.6512559296991,480.02741270705314,1089.07772766156,,,,,,,,,305.83035228244785,389.8009565285015,400.39447079866227,280.305661404464,417.8141768411226,481.87654561007867,340.669764367369,685.9359592503306,,,288.4106462399873,521.6930165642741,203.80064546232188,153.39066023796568
labeled-data\InterPose\img385.png,295.87623454389905,1118.9400808772066,163.98417450812622,917.3691966715919,191.35799828913582,703.3556652927912,315.78447002099665,760.5918422894472,313.2959405863594,957.1856676257875,353.11241154055506,1211.0156699587837,,,,,,,,,238.6400575472428,379.8468387899527,323.2500583249084,262.8859553620034,333.2041760634572,504.27331052181364,261.0368224589779,703.3556652927912,,,226.19741037405674,514.2274282603624,193.84652772377285,63.80360059102577
labeled-data\InterPose\img407.png,211.26623376623343,1014.4218446224435,178.91535111594953,860.1330196749359,159.00711563885193,703.3556652927912,280.9450579360757,703.3556652927912,280.9450579360757,850.1789019363871,278.45652850143847,907.4150789330431,14.672408429893267,641.1424294268606,76.88564429582357,534.1356637374603,121.67917411929352,394.778015397776,166.47270394276347,442.0600746558831,246.10564585115458,434.59448635197145,285.92211680535,372.3812504860409,310.80741115172236,529.1586048681858,323.2500583249084,641.1424294268606,218.7318220701452,631.1883116883118,213.75476320087068,509.25036939108804,168.96123337740073,200.6727194960729
labeled-data\InterPose\img431.png,211.26623376623343,845.2018430671126,193.84652772377285,768.0574305933588,203.80064546232188,663.5391943385956,300.85329341317333,663.5391943385956,290.89917567462453,773.0344894626332,283.43358737071276,882.5297845866709,154.0300567695774,641.1424294268606,163.98417450812622,554.043899214558,178.91535111594953,422.1518391787854,206.28917489695914,474.410957306167,268.50241076288944,466.94536900225535,295.87623454389905,412.1977214402366,323.2500583249084,541.6012520413719,340.669764367369,628.6997822536746,253.57123415506612,611.280076211214,243.61711641651732,534.1356637374603,241.12858698188006,312.6565440547479
labeled-data\InterPose\img438.png,233.66299867796852,832.7591958939265,211.26623376623343,743.1721362469866,196.3350571584101,661.0506649039584,273.47946963216395,648.6080177307723,285.92211680535,745.6606656816239,290.89917567462453,889.9953728905825,156.51858620421467,646.119488296135,154.0300567695774,549.0668403452836,168.96123337740073,434.59448635197145,198.82358659304737,484.3650750447159,253.57123415506612,476.89948674080426,273.47946963216395,419.66330974414814,300.85329341317333,534.1356637374603,318.2729994556339,621.2341939497629,238.6400575472428,596.3488996033907,231.17446924333126,531.647134302823,211.26623376623343,330.07625009720823
labeled-data\InterPose\img455.png,266.0138813282524,827.7821370246521,243.61711641651732,720.7753713352516,231.17446924333126,621.2341939497629,310.80741115172236,613.7686056458513,303.3418228478106,710.8212535967028,290.89917567462453,790.4541955050938,213.75476320087068,563.9980169531069,193.84652772377285,509.25036939108804,211.26623376623343,414.68625087487385,231.17446924333126,461.96831013298095,285.92211680535,461.96831013298095,315.78447002099665,404.7321331363248,333.2041760634572,509.25036939108804,340.669764367369,586.3947818648419,270.9909401975267,583.9062524302046,266.0138813282524,516.7159576949997,246.10564585115458,310.1680146201106
labeled-data\InterPose\img484.png,273.47946963216395,817.8280192861032,268.50241076288944,698.3786064235167,263.52535189361515,586.3947818648419,353.11241154055506,586.3947818648419,343.158293802006,698.3786064235167,328.2271171941827,805.3853721129171,203.80064546232188,504.27331052181364,176.4268216813125,429.61742748269717,228.685939808694,337.54183840112,266.0138813282524,377.35830935531544,325.7385877595457,367.40419161676664,358.08947040982935,327.587720662571,390.44035306011324,452.01419239443203,343.158293802006,429.61742748269717,315.78447002099665,514.2274282603624,300.85329341317333,427.1288980480599,253.57123415506612,250.44330818881735
labeled-data\InterPose\img528.png,178.91535111594953,735.706547943075,288.4106462399873,748.1491951162611,266.0138813282524,658.5621354693212,305.83035228244785,641.1424294268606,325.7385877595457,725.7524302045261,256.0597635897034,857.6444902402988,208.77770433159617,573.9521346916557,151.54152733494016,479.3880161754414,246.10564585115458,407.2206625709621,283.43358737071276,461.96831013298095,318.2729994556339,464.4568395676181,320.76152889027117,424.64036861342265,380.48623532156444,489.3421339139903,412.83711797184833,412.1977214402366,283.43358737071276,566.486546387744,290.89917567462453,511.7388988257253,320.76152889027117,310.1680146201106
labeled-data\InterPose\img569.png,253.57123415506612,870.0871374134848,310.80741115172236,758.1033128548099,283.43358737071276,653.5850766000467,320.76152889027117,643.6309588614979,355.6009409751923,733.2180185084378,223.7088809394195,792.942724939731,365.5550587137411,481.87654561007867,323.2500583249084,561.5094875184697,263.52535189361515,459.4797806983437,,,,,,,,,,,,,,,360.5779998444666,330.07625009720823
labeled-data\InterPose\img591.png,263.52535189361515,870.0871374134848,248.59417528579183,753.1262539855355,236.15152811260577,651.0965471654096,330.71564662881997,641.1424294268606,323.2500583249084,755.6147834201728,310.80741115172236,872.5756668481221,206.28917489695914,317.63360292402217,136.61035072711684,389.8009565285015,228.685939808694,399.75507426705053,258.54829302434064,439.57154522124597,320.76152889027117,444.54860409052037,350.6238821059178,409.70919200559933,360.5779998444666,524.1815459989114,370.53211758301563,623.7227233844002,293.3877051092618,591.3718407341163,288.4106462399873,511.7388988257253,280.9450579360757,302.70242631619885
labeled-data\InterPose\img624.png,273.47946963216395,865.1100785442104,268.50241076288944,763.0803717240843,275.9679990668012,658.5621354693212,343.158293802006,646.119488296135,320.76152889027117,763.0803717240843,315.78447002099665,870.0871374134848,280.9450579360757,379.8468387899527,,,,,300.85329341317333,429.61742748269717,340.669764367369,437.0830157866087,,,,,,,325.7385877595457,571.4636052570186,333.2041760634572,496.807722217902,280.9450579360757,300.2138968815616
